,artist.familiarity,artist.hotttnesss,artist.id,artist.latitude,artist.location,artist.longitude,artist.name,artist.similar,artist.terms,artist.terms_freq,release.id,release.name,song.artist_mbtags,song.artist_mbtags_count,song.bars_confidence,song.bars_start,song.beats_confidence,song.beats_start,song.duration,song.end_of_fade_in,song.hotttnesss,song.id,song.key,song.key_confidence,song.loudness,song.mode,song.mode_confidence,song.start_of_fade_out,song.tatums_confidence,song.tatums_start,song.tempo,song.time_signature,song.time_signature_confidence,song.title,song.year
10,0.36003116700000004,0.296268954,ARGSJW91187B9B1D6B,35.21962,0,-80.01955,JennyAnyKind,0.0,alternative rock,0.9560807509999999,539081,0,0.0,0.0,0.873,0.11194000000000001,0.873,0.11194000000000001,218.77506,2.125,0.0,SOQHXMF12AB0182363,5.0,0.354,-10.021,0,0.485,207.012,0.22899999999999998,0.11194000000000001,146.765,1.0,0.0,0,0
11,0.545159296,0.351555861,ARC43071187B990240,0.0,0,0.0,Wayne Watson,0.0,ccm,1.0,163874,0,0.0,0.0,0.018000000000000002,1.45439,1.0,0.42896000000000006,245.21097999999998,0.35700000000000004,0.26586104899999996,SOKEJEJ12A8C13E0D0,7.0,0.07,-7.545,1,0.6859999999999999,227.48,0.728,0.1727,117.975,4.0,0.835,0,0
12,0.577508974,0.37948217,ARL7K851187B99ACD2,0.0,0,0.0,Andy Andy,0.0,bachata,1.0,575792,0,0.0,0.0,0.013000000000000001,1.2229,0.6990000000000001,0.29639,226.35057,0.0,0.0,SOMUYGI12AB0188633,9.0,0.205,-6.632000000000001,1,0.305,221.553,1.0,0.06508,130.04,4.0,0.0,0,0
13,0.085512047,0.251936525,ARHHO3O1187B989413,0.0,0,0.0,Bob Azzam,0.0,chanson,0.977114901,815863,0,0.0,0.0,1.0,0.46223000000000003,1.0,0.46223000000000003,191.84281000000001,0.38,0.0,SORAMLE12AB017C8B0,10.0,0.0,-7.75,0,0.198,188.424,0.774,0.23506,137.334,1.0,0.319,0,0
14,0.7766758559999999,0.553071992,ARIK43K1187B9AE54C,0.0,0,0.0,Lionel Richie,0.0,quiet storm,1.0,25811,0,0.0,1.0,0.191,0.82842,1.0,0.82842,307.3824,0.612,-1.0,SOBONFF12A6D4F84D8,3.0,0.524,-8.346,1,0.5329999999999999,296.658,0.389,0.58901,125.197,3.0,0.21100000000000002,0,1986
15,0.636423645,0.447935481,ARD842G1187B997376,43.648559999999996,0,-79.38533000000001,Blue Rodeo,0.0,country rock,1.0,135122,0,0.0,2.0,0.507,1.32118,0.0,0.30065,491.12771,0.0,0.405115722,SOHUOAP12A8AE488E9,7.0,1.0,-8.576,1,0.8290000000000001,486.034,0.377,0.05047,119.82600000000001,4.0,0.7559999999999999,0,1987
16,0.419943148,0.330806357,ARIG6O41187B988BDD,37.16793,0,-95.84501999999999,Richard Souther,0.0,chill-out,0.830058031,149958,0,0.0,0.0,0.125,1.19076,0.768,0.24795,228.5971,0.223,0.33470654899999996,SOUQQEA12A8C134B1B,8.0,0.040999999999999995,-16.11,1,0.516,217.426,0.767,0.08584,127.756,5.0,0.579,0,0
17,0.363280571,0.306676094,AR1ZHYZ1187FB3C717,0.0,0,0.0,Faiz Ali Faiz,0.0,qawwali,1.0,535188,0,0.0,0.0,0.44299999999999995,0.9066799999999999,0.0,0.27615,599.24853,1.193,-1.0,SOILPQQ12AB017E82A,6.0,0.06,-8.032,1,0.34600000000000003,591.999,0.48,0.12168,99.273,4.0,0.158,0,0
18,0.7071997640000001,0.51346329,ARYKCQI1187FB3B18F,0.0,0,0.0,Tesla,0.0,hard rock,1.0,372309,0,0.0,0.0,0.03,0.8752,1.0,0.05728,290.29832000000005,0.145,0.6841361909999999,SOXLBJT12A8C140925,7.0,0.725,-5.271,1,0.7559999999999999,285.605,0.23800000000000002,0.05728,150.062,4.0,0.9309999999999999,0,2004
19,0.32031437,0.0,ARNPAGP1241B9C7FD4,0.0,0,0.0,lextrical,0.0,indietronica,1.0,541101,0,0.0,0.0,0.026000000000000002,0.6682899999999999,0.821,0.22335,165.69423999999998,0.162,0.0,SOZVMJI12AB01808AF,7.0,0.011000000000000001,-6.787000000000001,1,0.568,157.391,0.682,0.22335,138.33100000000002,4.0,0.127,0,0
20,0.39413854,0.29153972699999997,ARQGYP71187FB44566,34.31109,0,-94.02978,Jimmy Wakely,0.0,classic country,1.0,605134,0,0.0,0.0,0.163,0.12236,0.0,0.12236,151.84933999999998,2.827,-1.0,SOWTBJW12AC468AC6E,1.0,0.799,-15.220999999999998,1,0.716,146.19899999999998,0.617,0.12236,86.186,3.0,0.929,0,0
21,0.48981626899999997,0.328553015,ARI3BMM1187FB4255E,38.8991,0,-77.029,Alice Stuart,0.0,electric blues,0.9050930079999999,239740,0,0.0,0.0,0.899,0.46253,0.899,0.46253,220.78649,0.20600000000000002,0.0,SOBEBDG12A58A76D60,11.0,0.809,-8.514,1,0.521,207.65599999999998,0.841,0.16228,110.382,1.0,0.192,0,0
22,0.677420465,0.378254686,AR5KOSW1187FB35FF4,49.80388,0,15.474910000000001,Elena,0.0,uk garage,0.935319892,386995,0,0.0,0.0,0.552,1.0693700000000002,0.0,0.5143399999999999,269.58322000000004,0.0,0.313562114,SOZCTXZ12AB0182364,2.0,0.596,-8.05,1,0.6659999999999999,256.168,0.978,0.5143399999999999,111.874,4.0,1.0,0,0
23,0.8399627679999999,0.5418889720000001,ARMAC4T1187FB3FA4C,40.826240000000006,0,-74.47995,The Dillinger Escape Plan,0.0,math-core,0.9443812079999999,223365,0,0.0,1.0,0.027000000000000003,1.0669799999999998,0.9309999999999999,0.33578,207.77751,0.061,0.666527846,SOBBUGU12A8C13E95D,7.0,0.381,-4.263999999999999,1,0.45299999999999996,204.696,0.654,0.15349000000000002,166.862,4.0,0.0,0,2004
24,0.43541581799999995,0.306242264,AR47JEX1187B995D81,37.83721,0,-94.35868,SUE THOMPSON,0.0,pop rock,0.979853486,652784,0,0.0,0.0,0.006,0.70311,0.5870000000000001,0.26705999999999996,124.86485,0.0,0.495293621,SOBLGCN12AB0183212,10.0,0.6970000000000001,-12.332,1,0.541,115.74,1.0,0.04025,137.52200000000002,4.0,0.0,0,1985
25,0.6090637,0.363651365,ARGIWFO1187B9B55B7,0.0,0,0.0,Five Bolt Main,0.0,post-grunge,0.9536739059999999,45730,0,0.0,0.0,0.857,0.08901,0.857,0.08901,225.09669,0.0,0.37598430200000005,SOPSWQW12A6D4F8781,7.0,0.53,-5.9079999999999995,1,0.512,225.097,0.24,0.08901,164.672,1.0,0.0,0,0
26,0.5505136979999999,0.422705641,ARNTLGG11E2835DDB9,0.0,0,0.0,Clp,0.0,breakcore,0.9156017479999999,672016,0,0.0,0.0,0.063,0.9364299999999999,1.0,0.45716,338.31138,0.0,-1.0,SOZQDIU12A58A7BCF6,6.0,0.687,-6.486000000000001,0,0.486,338.311,0.956,0.21693,125.006,4.0,1.0,0,0
27,0.45979712899999997,0.349912612,ARDNS031187B9924F0,32.67828,0,-83.22295,Tim Wilson,0.0,filk,1.0,160881,0,0.0,0.0,0.0,0.5264800000000001,0.0,0.5264800000000001,186.48771000000002,1.083,-1.0,SONYPOM12A8C13B2D7,5.0,0.762,-4.516,1,0.539,175.467,0.231,0.07391,90.022,1.0,0.971,0,2005
28,0.588827101,0.379671125,AROUOZZ1187B9ABE51,40.79195,0,-73.94511999999999,Willie Bobo,0.0,latin jazz,0.965406124,59744,0,0.0,0.0,0.02,1.0196399999999999,1.0,0.06314,168.25423999999998,0.2,-1.0,SOBZBAZ12A6D4F8742,8.0,0.812,-9.616,1,0.736,161.89,0.9590000000000001,0.06314,127.025,4.0,0.792,0,1997
29,0.396455254,0.299230368,ARH4Z031187B9A71F2,40.731970000000004,0,-74.17418,Faye Adams,0.0,jump blues,1.0,373723,0,0.0,0.0,0.096,0.97531,0.987,0.3393,156.39465,0.562,0.0,SOVYKGO12AB0187199,8.0,0.569,-18.051,1,0.495,150.634,0.67,0.3393,95.95700000000001,3.0,0.6890000000000001,0,1961
30,0.706827671,0.416173065,ARB29H41187B98F0EF,41.88415,0,-87.63241,Terry Callier,0.0,soul jazz,0.985011245,228326,0,0.0,1.0,0.145,0.9690799999999999,0.708,0.42073,342.56934,0.063,0.413739836,SOGNCJP12A58A80271,6.0,0.381,-11.939,1,0.5379999999999999,333.154,0.462,0.13835999999999998,110.189,3.0,0.353,0,1972
31,0.560557984,0.45278947700000005,AR1Y2PT1187FB5B9CE,27.940170000000002,0,-82.32547,John Wesley,0.0,disco,1.0,463514,0,0.0,0.0,0.042,0.56075,0.0,0.56075,484.62322,28.171999999999997,0.377531645,SOLLHMX12AB01846DC,4.0,0.28300000000000003,-15.335,0,0.363,480.36300000000006,0.057,0.56075,138.007,4.0,0.893,0,0
32,0.640807102,0.418216518,ARAJPHH1187FB5566A,40.7038,0,-73.83168,The Shangri-Las,0.0,doo-wop,0.922774628,643400,0,0.0,0.0,0.812,0.10131,0.812,0.10131,164.80608,0.0,0.44329131200000005,SOYTPEP12AB0180E7B,10.0,0.254,-10.922,1,0.042,156.17700000000002,0.879,0.10131,130.1,1.0,0.0,0,1964
33,0.523714637,0.384611084,AR0RCMP1187FB3F427,30.08615,0,-94.10158,Billie Jo Spears,0.0,classic country,0.984993496,663761,0,0.0,0.0,0.0,0.24118,0.0,0.24118,133.32853,0.0,0.0,SOGXHEG12AB018653E,4.0,0.384,-9.982999999999999,1,0.402,130.009,0.515,0.048510000000000005,160.839,1.0,0.0,0,1992
34,0.79360508,0.426317956,AREBBGV1187FB523D2,0.0,0,0.0,Mike Jones (Featuring CJ_ Mello & Lil' Bran),0.0,rap,1.0,12882,0,0.0,0.0,0.616,0.40865999999999997,0.616,0.40865999999999997,173.66159,0.0,-1.0,SOOLYAZ12A6701F4A6,7.0,0.299,-7.7620000000000005,1,0.46399999999999997,164.908,0.536,0.051329999999999994,41.993,1.0,0.0,0,0
35,0.501544777,0.39273367600000003,ARGUVEV1187B98BA17,0.0,0,0.0,Sierra Maestra,0.0,charanga,1.0,270281,0,0.0,0.0,0.29100000000000004,0.76895,0.21899999999999997,0.09308999999999999,313.12934,0.0,-1.0,SOGOSOV12AF72A285E,9.0,0.7240000000000001,-9.512,1,0.364,307.688,0.37200000000000005,0.09308999999999999,189.646,3.0,0.674,0,1997
36,0.809323793,0.48801984200000004,ARPQ4Z01187FB3A736,29.424490000000002,0,-98.49462,Butthole Surfers,0.0,noise rock,1.0,244586,0,0.0,1.0,0.035,0.2438,0.604,0.2438,450.84689000000003,0.467,0.5939430760000001,SOJXVAH12A8C139700,4.0,0.726,-9.062999999999999,0,0.36700000000000005,426.10400000000004,0.267,0.09307,130.586,4.0,0.42,0,0
37,0.632559542,0.41168896,ARNQAVF11F4C844C04,0.0,0,0.0,Despina Vandi,0.0,dance pop,1.0,157648,0,0.0,0.0,0.7909999999999999,0.10103999999999999,0.895,0.10103999999999999,303.09832,0.067,-1.0,SOVXMTN12A8C135A18,8.0,0.532,-8.879,0,0.516,294.818,0.764,0.10103999999999999,128.292,4.0,0.83,0,0
38,0.5975412179999999,0.38265197100000004,ARXUT4W1187FB48BEB,0.0,0,0.0,Javier Navarrete,0.0,orchestra,0.842995301,644631,0,0.0,0.0,0.359,0.77461,0.773,0.77461,128.83546,0.0,0.394394856,SORSECL12AB0182267,3.0,0.0,-17.699,1,0.251,121.42299999999999,0.302,0.77461,90.932,3.0,1.0,0,0
39,0.49544592200000004,0.294861262,ARDD1RC1187B9B52B4,0.0,0,0.0,Jacob Young,0.0,cool jazz,0.878319228,730551,0,0.0,1.0,0.23800000000000002,0.9204700000000001,0.9079999999999999,0.23284000000000002,456.30649000000005,0.24100000000000002,0.0,SOOGFBZ12AC3DF7FF2,1.0,0.611,-19.477999999999998,1,0.546,451.315,0.0,0.06094,89.667,4.0,0.747,0,0
40,0.527865076,0.393121934,ARLGWFM1187FB4AC9F,34.053490000000004,0,-118.24531999999999,Scarlet's Remains,0.0,gothic metal,0.974033549,709879,0,0.0,0.0,0.379,0.73465,0.268,0.28881,198.73914,0.0,0.450992312,SOMSBGZ12AB018C4CB,7.0,0.6729999999999999,-7.468999999999999,1,0.579,193.016,0.461,0.14044,115.061,4.0,0.731,0,2007
41,0.668674533,0.467538444,ARWYVP51187B98C516,42.33168,0,-83.04791999999999,The Suicide Machines,0.0,ska punk,1.0,706005,0,0.0,0.0,0.987,0.90181,0.47100000000000003,0.38075,95.68608,0.0,0.528782481,SONYRZV12AB018AF70,2.0,0.42100000000000004,-2.022,1,0.589,87.806,0.84,0.12215,115.887,4.0,0.7440000000000001,0,2003
42,0.8148296559999999,0.7357656929999999,ARFCUN31187B9AD578,51.50632,0,-0.12714,The Rolling Stones,0.0,blues,0.999983058,42595,0,0.0,4.0,0.797,0.15016,0.797,0.15016,271.49016,0.171,0.83449262,SONQBUB12A6D4F8ED0,9.0,0.301,-10.357999999999999,0,0.392,263.784,0.018000000000000002,0.15016,139.333,1.0,0.0,0,0
43,0.48235604299999996,0.350078579,AR6YDKV1187B989230,0.0,0,0.0,Roberto Torres,0.0,salsa,1.0,782470,0,0.0,0.0,0.016,0.86592,0.917,0.34973000000000004,226.66404,0.311,0.0,SOHGKJW12AC468A8BD,0.0,0.863,-12.716,1,0.6709999999999999,219.51,0.6459999999999999,0.34973000000000004,117.271,4.0,0.45299999999999996,0,0
44,0.661080168,0.442765842,ARV1JVD1187B9AD195,35.914629999999995,0,-79.05660999999999,Loudon Wainwright III,0.0,modern rock,1.0,28723,0,0.0,1.0,0.077,1.5666200000000001,0.799,0.37554,190.48443999999998,0.258,0.510119314,SOINBCU12A6D4F94C0,3.0,0.544,-15.663,1,0.596,177.02900000000002,0.537,0.37554,102.428,4.0,0.496,0,1995
45,0.7011808740000001,0.466628889,AR7TTS41187B9B42D3,34.36401,0,-89.51876999999999,R.L. Burnside,0.0,delta blues,0.980350471,557761,0,0.0,1.0,0.002,0.9365899999999999,0.885,0.275,277.78567000000004,0.24,0.482137585,SOTWVQT12A58A79650,2.0,0.0,-6.944,1,0.0,267.453,0.963,0.275,89.984,4.0,0.0,0,2004
46,0.73379894,0.544257506,ART3O5Z1187B9AB043,32.77815,0,-96.7954,Stevie Ray Vaughan,0.0,texas blues,0.999791772,417945,0,0.0,1.0,0.008,0.7427699999999999,1.0,0.2077,248.78975,0.183,-1.0,SOTSEJY12AB0180F56,1.0,0.754,-7.805,1,0.597,246.19,0.867,0.2077,116.721,4.0,0.522,0,1992
47,0.590692918,0.452817838,AR5U94U1187FB5CDCF,0.0,0,0.0,John Hammond,0.0,blues,1.0,575531,0,0.0,1.0,0.057999999999999996,0.32071,0.6509999999999999,0.32071,195.3171,0.0,-1.0,SOTSETT12AB01863B8,7.0,0.98,-10.7,1,0.753,187.61700000000002,0.672,0.32071,123.14200000000001,4.0,0.6779999999999999,0,2002
48,0.665322162,0.39421719899999996,ARRJNTE1187FB44E12,0.0,0,0.0,Casiotone For The Painfully Alone,0.0,trip hop,0.877629027,234425,0,0.0,1.0,0.002,0.74575,0.706,0.32409,175.72526000000002,0.7340000000000001,0.785892288,SOTUNMH12A6D4FA3E6,0.0,0.522,-10.93,1,0.474,168.699,1.0,0.11431,141.91899999999998,4.0,0.445,0,2006
49,0.50407567,0.33457736,AR6IRG41187B9A4D98,52.51606999999999,0,13.37698,Ec8or,0.0,hardcore techno,1.0,505301,0,0.0,0.0,0.024,0.47086000000000006,0.0,0.47086000000000006,217.23382999999998,1.042,-1.0,SOEPPKB12AB018418B,10.0,0.005,-9.493,0,0.305,213.49599999999998,0.28300000000000003,0.15342,95.596,4.0,1.0,0,1995
50,0.717670525,0.47930845899999996,ARS1OWB1187B99EEAD,0.0,0,0.0,The New York Dolls,0.0,glam rock,0.998786077,74655,0,0.0,1.0,0.877,0.12284,0.877,0.12284,344.05832000000004,0.068,0.561692411,SOGKIWV12A6D4F86C4,11.0,0.425,-9.253,1,0.486,335.029,0.56,0.12284,154.953,1.0,0.0,0,1974
51,0.669726188,0.427914247,ARGMXQW1187FB54C34,-23.56287,0,-46.65466,Eliane Elias,0.0,brazilian jazz,1.0,322532,0,0.0,1.0,0.068,2.9094599999999997,0.675,0.14772000000000002,251.42812,0.071,0.43483809,SOPHYIS12AAF3B35A3,7.0,0.391,-12.009,1,0.319,237.59799999999998,0.228,0.14772000000000002,86.09100000000001,5.0,0.551,0,2009
52,0.5697411520000001,0.41224060100000004,AROEL1B1187B988B90,0.0,0,0.0,Lost Boyz,0.0,gangster rap,1.0,14592,0,0.0,1.0,0.267,0.34237,1.0,0.34237,269.7922,0.218,0.405115722,SOFHBAR12A6701D0FE,7.0,0.715,-11.043,1,0.614,257.416,0.466,0.34237,90.21799999999999,4.0,1.0,0,1997
53,0.6400483570000001,0.40439264,AR8W8DN1187FB35ED0,34.053490000000004,0,-118.24531999999999,The Germs,0.0,rock,1.0,515081,0,0.0,1.0,0.276,0.05314,0.276,0.05314,206.05342,0.0,-1.0,SOCPRKM12AB018A2FD,11.0,0.6409999999999999,-11.505999999999998,0,0.597,206.053,0.48,0.05314,133.144,1.0,0.0,0,1977
54,0.397772876,0.383475745,ARUWLCL1187FB549B8,0.0,0,0.0,Yamandu Costa,0.0,brazilian jazz,1.0,765750,0,0.0,0.0,0.599,0.31943,0.462,0.02559,190.04036000000002,0.0,-1.0,SOFGHAM12AB0186412,2.0,0.105,-14.179,1,0.433,176.924,0.626,0.02559,205.317,4.0,0.0,0,0
55,0.6431827729999999,0.500691341,AR3793X1187FB50CB3,0.0,0,0.0,Chris Rea,0.0,soft rock,0.961375214,17220,0,0.0,1.0,0.386,0.42366000000000004,0.0,0.0889,241.162,0.5489999999999999,0.767727748,SODHVES12A6701CE6B,9.0,0.222,-8.531,1,0.40299999999999997,230.342,0.5870000000000001,0.0889,180.149,4.0,0.0,0,1986
56,0.41142104799999996,0.338414819,ARINEWW1187FB5577E,0.0,0,0.0,Perrey And Kingsley,0.0,easy listening,0.9479301179999999,617077,0,0.0,0.0,0.102,0.49054,0.0,0.49054,122.64443999999999,0.99,0.43483809,SOXIATP12AAF3B2184,0.0,0.61,-8.541,0,0.489,109.62700000000001,0.41100000000000003,0.058120000000000005,102.538,4.0,0.8690000000000001,0,1966
57,0.75100762,0.5236990779999999,ARDGB6U1187FB3AD07,51.50632,0,-0.12714,Eurythmics,0.0,dance rock,0.947914829,278999,0,0.0,2.0,0.45299999999999996,8.99358,0.777,2.31778,207.0722,2.583,0.38293509,SOGNQWU12A8AE4868F,0.0,0.442,-6.629,1,0.371,202.757,0.516,2.31778,84.164,4.0,0.853,0,1985
58,0.54858513,0.38352424700000004,AR2J2WF1187FB46271,54.48303000000001,0,-3.53444,Francis Dunnery,0.0,singer-songwriter,1.0,19601,0,0.0,0.0,0.008,1.1612,0.379,0.67535,300.79955,0.0,0.610474258,SOYQOFI12A6D4F76E1,7.0,0.6659999999999999,-13.33,1,0.6579999999999999,298.347,0.249,0.42141999999999996,124.175,4.0,0.698,0,1995
59,0.7493178009999999,0.48165586200000005,ARUI8651187B9ACF52,0.0,0,0.0,John Cale,0.0,experimental rock,1.0,38599,0,0.0,2.0,0.632,0.029089999999999998,0.632,0.029089999999999998,228.46649,0.0,0.22655531399999998,SOVOLGY12A6D4F822B,7.0,0.45799999999999996,-12.412,1,0.602,228.46599999999998,0.513,0.029089999999999998,137.004,1.0,0.0,0,1997
60,0.631946666,0.38070453600000004,AR89DTT1187B9A7ED5,37.77916,0,-122.42005,Suzanne Ciani,0.0,meditation,0.920584126,619882,0,0.0,1.0,0.114,0.9661700000000001,0.526,0.3834,239.59465,0.311,0.415983118,SOMZCVH12AB0182B8E,7.0,0.527,-21.552,1,0.613,236.507,0.488,0.08155,106.33,4.0,0.526,0,0
61,0.653937821,0.39685586899999997,ARMD0G81187B99A519,0.0,0,0.0,Vickie Winans,0.0,ccm,1.0,618615,0,0.0,0.0,0.5720000000000001,1.06091,0.601,0.50472,228.93669,0.33799999999999997,-1.0,SONXJBL12AAF3B2C0C,11.0,0.172,-8.686,0,0.369,219.574,0.275,0.22871,107.961,4.0,1.0,0,0
62,0.668370612,0.45755391,AR0VZWC1187B99BA57,-37.81753,0,144.96715,The Berzerker,0.0,speedcore,0.932857594,681639,0,0.0,1.0,0.23399999999999999,0.38387,0.0,0.38387,165.61587,2.171,0.0,SOYWZTU12AB0180E26,1.0,0.10800000000000001,-6.222,1,0.256,165.61599999999999,0.115,0.21141999999999997,174.287,3.0,0.132,0,2000
63,0.8457688659999999,0.788805935,ARF2EHS1187B994F4E,36.16778,0,-86.77835999999999,Kings Of Leon,0.0,southern rock,1.0,449471,0,0.0,2.0,0.109,1.18583,1.0,0.15225999999999998,187.92444,0.32799999999999996,0.685940227,SOLGHDZ12AB0183B11,0.0,0.612,-5.907,1,0.735,180.34400000000002,0.784,0.15225999999999998,116.823,4.0,0.34700000000000003,0,2003
64,0.407455644,0.30004649,ARZKRD01187FB45FD2,0.0,0,0.0,Edith Lefel,0.0,zouk,1.0,321356,0,0.0,0.0,0.018000000000000002,1.1958,0.611,0.01968,276.50567,0.299,0.0,SOTNTNJ12AAA15FBD6,0.0,0.29,-4.638,1,0.389,261.95599999999996,0.6559999999999999,0.01968,101.97200000000001,4.0,1.0,0,0
65,0.460171324,0.18931487800000002,ARK4H5K1187B992F74,0.0,0,0.0,Taras,0.0,trance,1.0,530141,0,0.0,0.0,0.084,0.89225,0.907,0.41788000000000003,200.25423999999998,0.0,-1.0,SOXZXXV12AAF3B3A67,11.0,0.055999999999999994,-5.8839999999999995,0,0.28300000000000003,194.84400000000002,0.5820000000000001,0.1801,127.97,4.0,0.0,0,0
66,0.778816717,0.554291489,AR06EB01187FB40150,0.0,0,0.0,NOFX,0.0,punk,1.0,104765,0,0.0,3.0,0.081,0.76754,0.644,0.29609,144.50893,0.237,0.6712360270000001,SOPIKEG12A58291636,4.0,0.09300000000000001,-7.787000000000001,0,0.423,140.05700000000002,0.8290000000000001,0.0586,152.622,4.0,0.358,0,1992
67,0.43588984700000005,0.26803784,ARKPDBH1242077DEB1,0.0,0,0.0,Murskahumppa,0.0,suomi rock,1.0,695158,0,0.0,0.0,0.6679999999999999,0.1737,0.635,0.1737,285.17832000000004,0.0,-1.0,SOIRNBO12AC468D207,7.0,0.379,-8.488,1,0.401,275.853,0.303,0.1737,110.787,3.0,1.0,0,0
68,0.711165787,0.46682699299999997,ARBJSO81187B9BA09B,0.0,0,0.0,Soda Stereo,0.0,rock,1.0,509770,0,0.0,1.0,0.39299999999999996,1.74155,0.872,0.67947,246.69995,0.322,0.62616576,SOSBDSF12AB0189007,7.0,0.161,-9.603,1,0.205,224.049,0.39899999999999997,0.42263,112.90299999999999,4.0,1.0,0,1990
69,0.44316239799999996,0.30045446,ARRC2JF1187B9B6A93,-24.9162,0,133.39311,Bruce Rowland,0.0,easy listening,1.0,223779,0,0.0,0.0,0.066,0.36508,0.948,0.36508,84.03546,0.32799999999999996,0.0,SOIJXXM12A8C1416D6,7.0,0.469,-26.266,1,0.591,75.79,0.386,0.11188,115.64200000000001,4.0,0.44,0,1985
70,0.400433514,0.266275286,ARNIFX51187FB418EA,0.0,0,0.0,Xcultures,0.0,gabba,0.942755424,466577,0,0.0,0.0,0.023,1.21595,1.0,0.25377,273.52771,2.177,0.199238262,SOHMMMC12AB0181C42,1.0,0.652,-6.305,1,0.6940000000000001,268.893,0.6409999999999999,0.25377,125.01299999999999,4.0,1.0,0,2000
